,name,strasse_nr,bezirk,lat,lng,types,delivery,franchise,food_type,price_lvl,nr_ratings,rating,angebot
586,Frau Bäckerin,Eisenacher Straße 40,Tempelhof-Schöneberg,52.489891,13.348769,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",False,False,"['kaffee', 'suppe', 'kuchen']",Unknown,106,4.4,"Kaffee, Mittagessen (Lasagne, Quiches, Suppe, Curry), Kuchen, süße Kleinigkeiten"
1124,Lochner Weinwirtschaft,Eisenacher Straße 86,Tempelhof-Schöneberg,52.490256,13.3493329,"['bar', 'liquor_store', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",True,False,[],Moderate,153,4.6,"Wein, Weinbegleiter, Käse, kleine Gerichte"
343,Mamsell,Goltzstraße 48,Tempelhof-Schöneberg,52.49073199999999,13.3530514,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",True,False,['kuchen'],Moderate,54,4.5,"Wir bieten Espresso-Spezialitäten, unsere heiße geschmolzene Schokolade zum trinken oder löffeln, feine Kuchen und den sehr beliebten kalten Hund. Sie finden eine große Auswahl hochwertiger Schokoladen, Nougat, Trüffel, Pralinen und vielem mehr."
179,E&M Leydicke,Mansteinstraße 4,Tempelhof-Schöneberg,52.4926082,13.3666136,"['bar', 'point_of_interest', 'establishment']",True,False,[],Inexpensive,167,4.5,"Fruchtweine, Liköre & Obstbrände"
119,Ristorante Centro Sud,Bülowstraße 10,Tempelhof-Schöneberg,52.4984997,13.35754,"['restaurant', 'food', 'point_of_interest', 'establishment']",True,False,['italienisch'],Moderate,205,4.3,Italienische Küche
353,Café Manstein4,Mansteinstraße 4,Tempelhof-Schöneberg,52.4926968,13.3665738,"['cafe', 'food', 'point_of_interest', 'establishment']",False,False,"['kaffee', 'kuchen', 'vegan', 'suppe']",Inexpensive,98,4.4,"Kaffee&Kuchen, leckere vegane Suppen, Pellkartoffeln mit Kräuterquark&Leinöl, Quiche, und Paletas (veganes Premium Stieleis)"
276,Maître vite - Ihr Gourmetbäcker,Potsdamer Straße 71,Mitte,52.5028368,13.3658345,"['bakery', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",False,False,['kaffee'],Moderate,158,3.5,"Traditionelle, handgemachte Backwaren, Konditoreiartikel und kalte und warme Snacks sowie feinste Kaffeespezialitäten"
545,EAT 91,Potsdamer Straße 91,Mitte,52.50156210000001,13.3646745,"['restaurant', 'bakery', 'bar', 'liquor_store', 'food', 'point_of_interest', 'store', 'establishment']",False,False,"['vegan', 'bowl', 'kuchen']",Unknown,198,4.2,Veganes Curry...hausgemachte Quiche...frische Bowl...Pulled Pork...Avocado Stulle...hausgemahte Kuchen...Carrot Cake
325,Rocket & Basil,Lützowstraße 22,Mitte,52.5030596,13.3666316,"['cafe', 'food', 'point_of_interest', 'establishment']",True,False,[],Unknown,255,4.7,"cafe, deli, catering and events by sophie + xenia von oswald. serving persian-inspired breakfast, brunch and lunch. preorder your lunch to skip the queue."
323,The Wilson's,Nürnbergerstraße 65,Tempelhof-Schöneberg,52.50374799999999,13.340351,"['restaurant', 'food', 'point_of_interest', 'establishment']",True,False,[],Unknown,112,4.2,"Sie können ab jetzt im Onlineshop Menüs mit US Prime Rib Fleisch und weitere Köstlichkeiten für zuhause bestellen, zusätzlich auch Wein zu Sonderpreisen."
292,Espresso Bar,Keithstraße 5,Tempelhof-Schöneberg,52.50213919999999,13.3456829,"['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",False,False,['pasta'],Moderate,205,4.8,"Wraps, shaking salads, pasta, sweets"
1252,Stue Kantine,Drakestraße 1,Mitte,52.50994,13.34584,"['restaurant', 'food', 'point_of_interest', 'establishment']",False,False,['kuchen'],Unknown,44,4.6,"Das Hotel SO/ Berlin Das Stue im Tiergarten offeriert aktuell einen Verkauf aus dem ""Küchenfenster"" heraus. Im Angebot sind verschiedene Gerichte und Tagesteller, wie Foccaccia mit Tomate, spanische frittierte Pfannkuchen oder ein leckeres Bocadillo. Täglich 12-17 Uhr im Das Stue"
848,Jim Block Bikini,Budapester Straße 38 - 50,Charlottenburg-Wilmersdorf,52.5055098,13.3381957,"['restaurant', 'food', 'point_of_interest', 'establishment']",False,True,['burger'],Moderate,1994,4.3,"Die Burger-Versorgung ist gesichert! Unser Burger Restaurant Jim Block hat jeden Tag bis 18 Uhr geöffnet, damit ihr euch frische Burger holen könnt. Stay happy and healthy!"
888,Curry Wolf,Rankestraße 36,Charlottenburg-Wilmersdorf,52.50384999999999,13.335511,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",False,False,[],Unknown,294,3.9,"Original Berliner Currywurst, Pommes Frites, Bratwurst, Boulette, Cola, Fanta, Apfelschorle, Wasser, Bier"
892,Kartoffelkiste im Europa-Center,Tauentzienstraße 9-11,Charlottenburg-Wilmersdorf,52.50479499999999,13.337871,"['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']",True,False,['deutsch'],Moderate,1064,4.1,Deutsche Küche
1073,Restaurant Le Piaf Gourmand,Marburger Straße 5,Charlottenburg-Wilmersdorf,52.5028091,13.3360109,"['restaurant', 'food', 'point_of_interest', 'establishment']",True,False,['französisch'],Expensive,140,4.4,französische Küche (Gerichte und Menüs) und Weine
197,Stullendealer,Bayreuther Straße 10,Tempelhof-Schöneberg,52.5003374,13.3427972,"['restaurant', 'cafe', 'food', 'point_of_interest', 'establishment']",False,False,['salat'],Unknown,17,4.6,"warmer Mittagstisch, Stullen, Salate, Desserts"
38,Dolores West,Bayreuther Straße 36,Tempelhof-Schöneberg,52.50126110000001,13.3437825,"['restaurant', 'food', 'point_of_interest', 'establishment']",False,True,[],Moderate,1967,4.3,"Burritos,Quesadillas,Tacos,Salads"
1123,Restaurant Toro Negro,Nürnberger Straße 46,Charlottenburg-Wilmersdorf,52.5004885,13.3367854,"['restaurant', 'food', 'point_of_interest', 'establishment']",True,False,[],Moderate,420,3.9,Mediterane Küche
1216,Nuovo Antica Roma,Wittenbergplatz 5,Tempelhof-Schöneberg,52.50275550000001,13.3432935,"['restaurant', 'food', 'point_of_interest', 'establishment']",False,False,"['italienisch', 'pizza', 'pasta', 'salat']",Moderate,1032,4.0,"italienische Küche, Pizza & Pasta, Salate"
992,Mana Restaurant,Merseburgerstraße 15,Tempelhof-Schöneberg,52.4868931,13.3523026,"['restaurant', 'meal_takeaway', 'food', 'point_of_interest', 'store', 'establishment']",False,False,"['vegan', 'burger', 'bowl']",Moderate,573,4.5,"Vegan, plantbased, Frühstück, Burger, Bowls, gesund"
1101,Miu Sushi,Eisenacher Straße 80,Tempelhof-Schöneberg,52.4888981,13.3493965,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",True,False,"['sushi', 'asiatisch']",Unknown,72,4.2,"Sushi, Asiatische Küche"
1017,Moghul indische Restaurant,Akazien Straße 5,Tempelhof-Schöneberg,52.48706120000001,13.3552682,"['restaurant', 'food', 'point_of_interest', 'establishment']",True,False,['indisch'],Inexpensive,270,4.4,Indische küche
327,renger-patzsch,Wartburgstraße 54,Tempelhof-Schöneberg,52.4874023,13.3522433,"['restaurant', 'food', 'point_of_interest', 'establishment']",True,False,"['deutsch', 'kuchen']",Moderate,209,4.5,"gehobene deutsch-elsässische Küche, Flammkuchen"
328,Food Club Schöneberg,Eisenacher Straße 67,Tempelhof-Schöneberg,52.4857707,13.3517969,"['restaurant', 'food', 'point_of_interest', 'establishment']",False,False,"['sushi', 'deutsch']",Unknown,23,4.7,"Sushi, Deutsche Küche"
417,Der Rioja-Weinspezialist,Akazienstraße 13,Tempelhof-Schöneberg,52.48879090000001,13.3538003,"['liquor_store', 'food', 'point_of_interest', 'store', 'establishment']",True,False,[],Unknown,23,4.7,Tolle spanische Weine
775,Taverna Sevi´s Kos,Belziger Straße 68,Tempelhof-Schöneberg,52.48514040000001,13.3465998,"['restaurant', 'food', 'point_of_interest', 'establishment']",False,False,['griechisch'],Moderate,319,4.4,Griechische Spezialitäten
71,Restaurant Robbengatter,Grunewaldstraße 55,Tempelhof-Schöneberg,52.4882226,13.3384091,"['restaurant', 'food', 'point_of_interest', 'establishment']",False,False,"['deutsch', 'international']",Moderate,1012,4.4,Deutsch international
707,Tuk Tuk,Großgörschenstraße 2,Tempelhof-Schöneberg,52.4911,13.36164,"['restaurant', 'food', 'point_of_interest', 'establishment']",True,False,[],Moderate,478,4.3,Indonesisches Restaurat seit 1979 in Berlin. Unter Bambushütte präsentieren wir Tradition und Gastronomie
192,Caffein by Pericone GmbH,Kolonnen Straße 54,Tempelhof-Schöneberg,52.48612259999999,13.3617036,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",True,False,"['italienisch', 'kaffee']",Inexpensive,108,4.4,"italienischen Espresso Kaffeebohnen,Espressomaschinen,Accesoiures,Ersatzteile, Wasserfilter und Reinigungsmittel Kaffeemühlen"
50,RefuEat Catering GmbH,Bautzenerstraße 40,Tempelhof-Schöneberg,52.4920124,13.3711954,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",True,False,['arabisch'],Unknown,130,4.5,Arabische Küche
423,Naumann Küche,Wilhelm-Kabus-Straße 36,Wilhelm-Kabus-Straße,52.4814336,13.3655482,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",False,False,['international'],Inexpensive,93,4.5,Täglich wechselnes Mittagsangebot. Internationale Küche
162,esswirtschaft südkreuz,Wilhelm-Kabus-Straße 75,Tempelhof-Schöneberg,52.47834529999999,13.3653074,"['restaurant', 'food', 'point_of_interest', 'establishment']",True,False,[],Unknown,17,4.1,Bistro mit täglich wechselndem Lunchangebot
5,Domino`s Kreuzberg Süd,Brachvogelstraße 1,Friedrichshain-Kreuzberg,52.49538,13.39804,"['restaurant', 'food', 'point_of_interest', 'establishment']",True,False,"['pizza', 'pasta', 'salat']",Moderate,133,2.9,"Pizza, Pasta, Salate, Fingerfood"
1229,Hostaria del Monte Croce,Mittenwalder Straße 6,Friedrichshain-Kreuzberg,52.49409869999999,13.3964767,"['restaurant', 'food', 'point_of_interest', 'establishment']",False,False,[],Moderate,201,4.6,4-Gänge Menü
105,Hallesches Haus,Tempelhofer Ufer 1,Friedrichshain-Kreuzberg,52.4972842,13.3904318,"['restaurant', 'food', 'point_of_interest', 'store', 'establishment']",False,False,[],Unknown,926,4.4,wir haben auch ein Laden (man kann auch online bestellen)noch nicht etwas
191,A.HORN,Carl-Herz-Ufer 9,Friedrichshain-Kreuzberg,52.4959095,13.4053896,"['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",True,False,"['burger', 'kuchen']",Moderate,918,4.2,"Bagels, Sandwiches, Käsespätzle, Burger, Ribs, Focaccia, Kuchen, Frischer O-Saft"
202,Restaurant Split Berlin-Kreuzberg,Blücherplatz 2,Friedrichshain-Kreuzberg,52.49635,13.390308,"['restaurant', 'food', 'point_of_interest', 'establishment']",True,False,['international'],Moderate,735,4.4,Kroatische und internationale Küche
141,Zyankali Bar,Gneisenaustraße 17,Friedrichshain-Kreuzberg,52.49156,13.3929,"['bar', 'point_of_interest', 'establishment']",True,False,[],Moderate,580,4.0,Cocktail Bar
324,What a treat,Gneisenaustraße 94,Friedrichshain-Kreuzberg,52.4920267,13.3936097,"['restaurant', 'food', 'point_of_interest', 'establishment']",True,False,[],Moderate,206,4.6,"Amerikanisches, Mediterranes Frühstückshaus"
515,Pagode Thai Kitchen,Bergmannstraße 88,Friedrichshain-Kreuzberg,52.48934300000001,13.3935502,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",True,False,['thai'],Moderate,398,4.4,"Thailändische Küche, seit 1994. Authentisch wie die Foodcourts in Bangkok. All Gerichte to go. Liefern lassen durch Lieferando.de"
288,van Loon Restaurantschiffe,Carl-Herz-Ufer 5,Friedrichshain-Kreuzberg,52.4957825,13.4070366,"['restaurant', 'cafe', 'travel_agency', 'food', 'point_of_interest', 'establishment']",False,False,"['kuchen', 'saisonal']",Moderate,1142,4.4,"selbstgemachte Törtchen und Kuchen, Räucherfisch,  saisonale Küche"
261,Molinari & Ko,Riemannstraße 13,Friedrichshain-Kreuzberg,52.49035259999999,13.3921251,"['restaurant', 'food', 'point_of_interest', 'establishment']",False,False,['italienisch'],Moderate,520,4.4,Italienische Küche
1225,Taverna Athene,Tempelhofer Ufer 12,Friedrichshain-Kreuzberg,52.49822700000001,13.385409,"['restaurant', 'food', 'point_of_interest', 'establishment']",True,False,"['griechisch', 'international']",Moderate,1330,4.5,Griechische Taverne mit klassischen griechischen Gerichten sowohl internationaler Küche.
275,BRLO BRWHOUSE,Schöneberger Straße 16,Friedrichshain-Kreuzberg,52.5000503,13.3736449,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",True,False,[],Moderate,1458,4.2,Kontaktlose Lieferung von Essen und Bier bis an die Haustür
549,BrezelBar e.K.,Friesenstraße 2,Friedrichshain-Kreuzberg,52.4886667,13.3942475,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",True,False,['salat'],Unknown,309,4.5,"Mitten in Berlin-Kreuzberg liegt die BrezelBar. Zum Angebot gehört neben leckeren, knusprigen Brezeln und Laugengebäck ein umfangreiches Frühstückssortiment.  Wir servieren Ihnen Leckereien von frischen Obstsalaten über Müsli bis hin zu süßen sowie deftigen Frühstückstellern..."
243,Dolden Mädel Braugasthaus,Mehringdamm 80,Friedrichshain-Kreuzberg,52.48943329999999,13.3858403,"['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']",True,False,"['deutsch', 'burger', 'international', 'vegetarisch', 'vegan']",Moderate,2001,4.3,"deutsche Küche, Burger, internationale Küche, vegetarische und vegane Speisen"
269,Schönes Café,Dieffenbachstraße 54,Friedrichshain-Kreuzberg,52.492411,13.4179232,"['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",False,False,"['kaffee', 'kuchen']",Inexpensive,146,4.2,"Hausgemachten Mittagstisch,Kuchen,Torten,Waffeln,Kaffee"
1057,Datscha,Graefestraße 83,Friedrichshain-Kreuzberg,52.49394539999999,13.4187373,"['restaurant', 'cafe', 'bar', 'food', 'point_of_interest', 'establishment']",True,False,['russisch'],Moderate,1066,4.4,Russische Küche
107,Herz & Niere Restaurant,Fichtestraße 31,Friedrichshain-Kreuzberg,52.490818,13.4135143,"['restaurant', 'food', 'point_of_interest', 'establishment']",False,False,['suppe'],Unknown,138,4.3,"außer Haus Verkauf eingweckter Gerichte wie Königsberger Klopse, Gulasch, Rinderlunge süß-sauer, Fischsuppe, Fischklöschen, geräucherter Fisch, Blutwurst, Leberwurst"
205,Figl,Urbanstraße 47,Friedrichshain-Kreuzberg,52.49027779999999,13.4175,"['restaurant', 'food', 'point_of_interest', 'establishment']",True,False,"['pizza', 'salat']",Moderate,341,4.5,Pizza und Salate
738,Brauhaus Südstern,Hasenheide 69,Neukölln,52.4884423,13.4104811,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",False,False,['salat'],Moderate,877,4.1,"Currywurst, Pommes, Salate, Wiener Würstchen"
749,Gnam Pasta Factory,Kottbusser Damm 6,Friedrichshain-Kreuzberg,52.4943342,13.4209838,"['restaurant', 'food', 'point_of_interest', 'establishment']",False,False,['pasta'],Unknown,222,4.8,Selbstgemachte frische Pasta
61,Plan Café - Plan C,Planufer 92b,Friedrichshain-Kreuzberg,52.49524030000001,13.4174882,"['food', 'point_of_interest', 'establishment']",False,False,['vegan'],Unknown,151,4.8,"Café, vegan Cookies, vegan Soup, Bananabread, Brownies, Smoothies"
258,Sala7berlin,Grimmstraße 7,Friedrichshain-Kreuzberg,52.49382319999999,13.4137295,"['restaurant', 'food', 'point_of_interest', 'establishment']",True,False,"['pizza', 'pasta', 'salat']",Moderate,128,4.3,"Pizza, Pasta, Salat, Fisch, Fleisch, Wein"
3,Domino`s Pizza Kreuzberg Nord,Oranienstraße 52,Friedrichshain-Kreuzberg,52.50329,13.4126199,"['restaurant', 'food', 'point_of_interest', 'establishment']",True,False,"['pizza', 'pasta', 'salat']",Moderate,142,3.4,"Pizza, Pasta, Salate, Fingerfood"
94,McDonald's,Friedrichstraße 207,Friedrichshain-Kreuzberg,52.50732379999999,13.3901385,"['restaurant', 'food', 'point_of_interest', 'establishment']",True,True,[],Inexpensive,1910,3.5,McDonald's
274,Nobelhart & Schmutzig,Friedrichstraße 218,Friedrichshain-Kreuzberg,52.5053369,13.3904178,"['restaurant', 'food', 'point_of_interest', 'establishment']",True,False,['regional'],Very Expensive,619,3.7,"Eine landwirtschaftliche Küche mit den Lebensmitteln aus der Region um Berlin, eine besondere Flasche aus unserem Keller und was es sonst noch so für die Nobelhart-Stimmung daheim benötigen. Mit diesem Angebot unterstützen Sie somit nicht nur uns, sondern auch unsere Produzenten"
183,NaNum,Lindenstraße 90,Friedrichshain-Kreuzberg,52.5025546,13.3941126,"['restaurant', 'food', 'point_of_interest', 'establishment']",True,False,['koreanisch'],Unknown,185,4.9,feine koreanische Speisen und eigene Keramik
283,Restaurant Tim Raue Fuh Kin Great,Rudi-Dutschke-Str.26,Friedrichshain-Kreuzberg,52.5068948,13.3914718,"['restaurant', 'food', 'point_of_interest', 'establishment']",True,False,[],Very Expensive,838,4.6,essbare Streicheleinheiten vom Restaurant Tim Raue
637,Harun`s Kebab,Ubhf. Prinzenstraße,Berlin,52.49869380000001,13.4064846,"['restaurant', 'food', 'point_of_interest', 'establishment']",False,False,"['döner', 'burger']",Inexpensive,153,4.3,"Türkische Spezialitäten, Döner,Köfte, Falafel, Halloumi, Burger usw."
228,Dookie,Prinzenstraße 85 D,Friedrichshain-Kreuzberg,52.50299449999999,13.4098329,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",False,False,['pizza'],Moderate,576,4.1,Napolitanische Pizza
229,Pacifico Buns & Bowls,Prinzenstraße 84.1,Friedrichshain-Kreuzberg,52.50299449999999,13.4098329,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",False,False,"['koreanisch', 'bowl']",Moderate,576,4.1,Koreanische Buns & Bowls
944,Parker Bowles/Dookie Pizza/Pacifico,Prinzenstraße 85d,Friedrichshain-Kreuzberg,52.50299449999999,13.4098329,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",False,False,"['pizza', 'bowl', 'burger']",Moderate,576,4.1,Napoletanische Pizza. Bowls. Burger.
791,Barkin'kitchen,Glogauer Straße 7,Friedrichshain-Kreuzberg,52.49393179999999,13.4374785,"['food', 'point_of_interest', 'establishment']",True,False,[],Unknown,12,5.0,Wir liefern Kochboxen mit unseren Lieblingsrezepten zum Nachkochen
805,Zum Heiligen Teufel - CUCINA ITALIANA,Lübbener Straße 23,Friedrichshain-Kreuzberg,52.4991204,13.4368175,"['restaurant', 'food', 'point_of_interest', 'establishment']",True,False,['italienisch'],Unknown,68,5.0,Italienische küche
392,Il Pizzaiolo,Schlesische Straße 28,Friedrichshain-Kreuzberg,52.4984754,13.4471738,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",True,False,['pizza'],Moderate,202,4.2,Neapolitanische Pizza
571,Restaurant Jolesch,Muskauerstraße 1,Friedrichshain-Kreuzberg,52.5006166,13.4339065,"['bar', 'liquor_store', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",True,False,[],Moderate,843,4.2,Österreichische Küche I Wiener Schnitzel I Kaiserschmarren
